user_id,fold_idx,combination_idx,train_positive_gt_ratio,val_positive_gt_ratio,train_positive_pred_ratio,val_positive_pred_ratio,train_true_positive_ratio,val_true_positive_ratio,train_false_positive_ratio,val_false_positive_ratio,train_true_negative_ratio,val_true_negative_ratio,train_false_negative_ratio,val_false_negative_ratio,train_accuracy,val_accuracy,train_recall,val_recall,train_specificity,val_specificity,train_balanced_accuracy,val_balanced_accuracy,train_precision,val_precision,train_cel,val_cel,train_cel_pos,val_cel_pos,train_cel_neg,val_cel_neg,train_auroc_classification,val_auroc_classification,train_ndcg,val_ndcg,train_mrr,val_mrr,train_hit_rate_at_1,val_hit_rate_at_1,train_info_nce,val_info_nce,train_confidence_all,val_confidence_all,train_confidence_tp,val_confidence_tp,train_confidence_fp,val_confidence_fp,train_confidence_tn,val_confidence_tn,train_confidence_fn,val_confidence_fn,train_positive_gt_above_threshold,val_positive_gt_above_threshold,train_samples_above_threshold,val_samples_above_threshold,train_specificity_samples,val_specificity_samples,train_precision_samples,val_precision_samples,train_confidence_all_samples,val_confidence_all_samples,train_confidence_top_1_samples,val_confidence_top_1_samples,train_ndcg_samples,val_ndcg_samples,train_ndcg_all,val_ndcg_all,train_mrr_samples,val_mrr_samples,train_mrr_all,val_mrr_all,train_hit_rate_at_1_samples,val_hit_rate_at_1_samples,train_hit_rate_at_1_all,val_hit_rate_at_1_all,train_info_nce_samples,val_info_nce_samples,train_info_nce_all,val_info_nce_all
55,0,0,0.6040816326530613,0.6129032258064516,0.6612244897959184,0.5483870967741935,0.5755102040816327,0.46774193548387094,0.08571428571428572,0.08064516129032258,0.31020408163265306,0.3064516129032258,0.02857142857142857,0.14516129032258066,0.8857142857142857,0.7741935483870968,0.9527027027027027,0.7631578947368421,0.7835051546391752,0.7916666666666666,0.868103928670939,0.7774122807017544,0.8703703703703703,0.8529411764705882,0.3028525738979139,0.5073596816376226,0.2500430182873273,0.5239786046656724,0.3834279783346854,0.48104638684321044,0.9534689328503761,0.8322368421052632,0.7707015127113388,0.6688506479016327,0.695045045045045,0.5622807017543859,0.5405405405405406,0.39473684210526316,1.2231072287232552,1.7911529099841432,0.598912351011863,0.5331891377166302,0.8460572688116001,0.8210707085376783,0.6395407245819924,0.7835838840688758,0.16201502021970018,0.16010565867615834,0.24227919179311092,0.25408322840522424,0.9932432432432432,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0016480543709832213,0.0016480543709832213,0.026991567272343354,0.026991567272343354,0.997506282118726,1.0,0.7704944477104839,0.6688506479016327,0.9966216216216216,1.0,0.6948198198198199,0.5622807017543859,0.9932432432432432,1.0,0.5405405405405406,0.39473684210526316,0.06284091843627618,0.15276880366502246,1.2312327369521254,1.8002107609101692
55,1,0,0.6081632653061224,0.5967741935483871,0.6571428571428571,0.5967741935483871,0.5673469387755102,0.5161290322580645,0.08979591836734693,0.08064516129032258,0.3020408163265306,0.3225806451612903,0.04081632653061224,0.08064516129032258,0.8693877551020408,0.8387096774193549,0.9328859060402684,0.8648648648648649,0.7708333333333334,0.8,0.8518596196868009,0.8324324324324325,0.8633540372670807,0.8648648648648649,0.31508175586858445,0.3991914555274671,0.2579244874901639,0.44016560090473067,0.4037945994975915,0.338549720369117,0.9502936241610739,0.9102702702702703,0.9937020557828513,0.9692257598958591,0.9916107382550335,0.9594594594594594,0.9865771812080537,0.9459459459459459,0.15416996501503016,0.287221160351385,0.6015451736684561,0.5290397551039396,0.8417135117628588,0.8024672901078624,0.6424629615597377,0.6802628105018482,0.17204909039476698,0.12204987667419676,0.3514571570207365,0.25583998939989583,0.9932885906040269,0.972972972972973,0.0,0.0,1.0,1.0,1.0,1.0,0.0018429982828517067,0.0018429982828517067,0.016781853442100623,0.016781853442100623,1.0,1.0,0.9937020557828513,0.9692257598958591,1.0,1.0,0.9916107382550335,0.9594594594594594,1.0,1.0,0.9865771812080537,0.9459459459459459,0.06939671800626454,0.1466705790099065,0.19599718217707832,0.3504591198179494
55,2,0,0.6056910569105691,0.6065573770491803,0.6585365853658537,0.6557377049180327,0.573170731707317,0.5081967213114754,0.08536585365853659,0.14754098360655737,0.3089430894308943,0.2459016393442623,0.032520325203252036,0.09836065573770492,0.8821138211382114,0.7540983606557377,0.9463087248322147,0.8378378378378378,0.7835051546391752,0.625,0.864906939735695,0.7314189189189189,0.8703703703703703,0.775,0.3039742371817823,0.5013189544322826,0.2515978703019873,0.4212001358046003,0.3844286564095087,0.6248354664832927,0.9507368712378054,0.8457207207207208,0.9177855001631693,0.8739273493544306,0.8900447427293066,0.8328828828828829,0.8187919463087249,0.7567567567567568,0.67469053417358,0.926069023685589,0.5965207916667644,0.6158489147302206,0.8424317941552634,0.8492926391569008,0.654406305145077,0.662708661447309,0.15300560258573428,0.24576191806922332,0.32378419619618165,0.2646508767692351,0.9932885906040269,0.972972972972973,0.0,0.0,1.0,1.0,1.0,1.0,0.001450685003026101,0.001450685003026101,0.01356609982740112,0.01356609982740112,1.0,1.0,0.9177855001631693,0.8739273493544306,1.0,1.0,0.8900447427293066,0.8328828828828829,1.0,1.0,0.8187919463087249,0.7567567567567568,0.056519682826426276,0.12573853207842123,0.6887102339895391,0.9416918102043736
55,3,0,0.6056910569105691,0.6065573770491803,0.6300813008130082,0.6557377049180327,0.556910569105691,0.5081967213114754,0.07317073170731707,0.14754098360655737,0.32113821138211385,0.2459016393442623,0.04878048780487805,0.09836065573770492,0.8780487804878049,0.7540983606557377,0.9194630872483222,0.8378378378378378,0.8144329896907216,0.625,0.8669480384695218,0.7314189189189189,0.8838709677419355,0.775,0.29378827486345704,0.5186785168520384,0.2476842357786576,0.37974538620081344,0.3646078812926852,0.7328670932726767,0.9554417767937453,0.8186936936936938,0.6486956415005174,0.6324125908881957,0.5359060402684563,0.5157657657657657,0.3288590604026846,0.32432432432432434,1.7092696601040178,2.010455395811085,0.5942836653712854,0.6171999258856813,0.8571166839990285,0.8554265534367234,0.6624932764756742,0.7744521841675688,0.1575044292456268,0.1581287113369618,0.3667555905418891,0.29816199915426445,0.9932885906040269,0.972972972972973,0.0,0.0,1.0,1.0,1.0,1.0,0.0020114792839188585,0.0020114792839188585,0.029981200994673243,0.029981200994673243,0.9966442953020134,0.9900251284749043,0.6483364504005094,0.6315843308847762,0.995525727069351,0.9864864864864865,0.5355225311601151,0.5148648648648649,0.9932885906040269,0.972972972972973,0.3288590604026846,0.32432432432432434,0.07235540275041771,0.13315516326976828,1.714843618832237,2.016337930347332
55,4,0,0.6056910569105691,0.6065573770491803,0.6463414634146342,0.6065573770491803,0.5609756097560976,0.5245901639344263,0.08536585365853659,0.08196721311475409,0.3089430894308943,0.3114754098360656,0.044715447154471545,0.08196721311475409,0.8699186991869918,0.8360655737704918,0.9261744966442953,0.8648648648648649,0.7835051546391752,0.7916666666666666,0.8548398256417353,0.8282657657657657,0.8679245283018868,0.8648648648648649,0.29681412976007293,0.4918208667191897,0.23317900316072565,0.48560942149876574,0.3945629324745343,0.5013968447673428,0.9505984916626304,0.882882882882883,0.9975230184803453,0.9526542141454413,0.9966442953020134,0.9378378378378379,0.9932885906040269,0.918918918918919,0.1895064611116625,0.4352957091211945,0.5983277887580379,0.5960472771246196,0.8483308939666194,0.8872213678552506,0.6625785439832546,0.7560570111088101,0.15568314166636968,0.17087314262111727,0.39753677061739884,0.18818507357769887,1.0,0.972972972972973,0.0,0.0,1.0,1.0,1.0,1.0,0.0017233990991987061,0.0017233990991987061,0.01966931167261441,0.01966931167261441,1.0,0.9774443933491637,0.9975230184803453,0.9466082252927108,1.0,0.9733887733887735,0.9966442953020134,0.9328241284763024,1.0,0.972972972972973,0.9932885906040269,0.918918918918919,0.05102162828918141,0.2388033922916891,0.22326547355043683,0.4744361907723191
60,0,0,0.391304347826087,0.4166666666666667,0.5217391304347826,0.5833333333333334,0.391304347826087,0.4166666666666667,0.13043478260869565,0.16666666666666666,0.4782608695652174,0.4166666666666667,0.0,0.0,0.8695652173913043,0.8333333333333334,1.0,1.0,0.7857142857142857,0.7142857142857143,0.8928571428571428,0.8571428571428572,0.75,0.7142857142857143,0.29236705335347185,0.41043793161666214,0.07708619226846698,0.11820203789451297,0.43076189262240355,0.6191778557039115,1.0,0.942857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.18270535448669892,0.260419899705043,0.5381065135512434,0.5584881015745111,0.9267160234845713,0.8948034681073166,0.7033003634872803,0.7744611317286743,0.1751004099868743,0.1357835229800404,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0006721854690635175,0.0006721854690635175,0.004328543797977044,0.004328543797977044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00544756010052771,0.008950253408917527,0.18700489817428753,0.26588883378077843
60,1,0,0.391304347826087,0.4166666666666667,0.5,0.4166666666666667,0.391304347826087,0.3333333333333333,0.10869565217391304,0.08333333333333333,0.5,0.5,0.0,0.08333333333333333,0.8913043478260869,0.8333333333333334,1.0,0.8,0.8214285714285714,0.8571428571428571,0.9107142857142857,0.8285714285714285,0.782608695652174,0.8,0.25280847639200904,0.4295353163440327,0.07225453783484811,0.3799967027470005,0.36887886546446963,0.46492004034191287,1.0,0.8857142857142858,0.9589921948412731,0.704743802857166,0.9444444444444444,0.6,0.8888888888888888,0.2,0.48728455455132846,1.3501710063195067,0.5229748659750701,0.4534911186283217,0.9311174939339981,0.8251052984959808,0.6499060282795522,0.8930659179499839,0.1759651653323262,0.14987391925520774,0.5,0.3491627960747071,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0007319046646342594,0.0007319046646342594,0.00485979247281736,0.00485979247281736,1.0,1.0,0.9589921948412731,0.704743802857166,1.0,1.0,0.9444444444444444,0.6,1.0,1.0,0.8888888888888888,0.2,0.005544121995251128,0.04082004905039014,0.4903392915095633,1.3553735605506132
60,2,0,0.391304347826087,0.4166666666666667,0.5217391304347826,0.3333333333333333,0.391304347826087,0.25,0.13043478260869565,0.08333333333333333,0.4782608695652174,0.5,0.0,0.16666666666666666,0.8695652173913043,0.75,1.0,0.6,0.7857142857142857,0.8571428571428571,0.8928571428571428,0.7285714285714285,0.75,0.75,0.24229707998833652,0.48161221079245037,0.06802901874093982,0.6755496652988533,0.35432654793309165,0.3430854575735912,1.0,0.8285714285714285,1.0,0.8523719014285831,1.0,0.8,1.0,0.6,0.07554160429127638,0.7222504171001571,0.5153862963504322,0.39288832610169305,0.9349311012775006,0.7943033902999539,0.6555419634568587,0.597650869446459,0.13389809219926005,0.19969371311922235,0.5,0.26796829707933056,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0006677563920010229,0.0006677563920010229,0.0034639070767478962,0.0034639070767478962,1.0,1.0,1.0,0.8523719014285831,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.6,0.004746671211905686,0.07989914523108506,0.07983849016627766,0.7478294205677308
60,3,0,0.40425531914893614,0.36363636363636365,0.5319148936170213,0.5454545454545454,0.40425531914893614,0.36363636363636365,0.1276595744680851,0.18181818181818182,0.46808510638297873,0.45454545454545453,0.0,0.0,0.8723404255319149,0.8181818181818182,1.0,1.0,0.7857142857142857,0.7142857142857143,0.8928571428571428,0.8571428571428572,0.76,0.6666666666666666,0.2802251901485977,0.40864418907419703,0.07794355166173984,0.15746074052887282,0.417487730550394,0.5521775882429539,1.0,0.9642857142857143,1.0,0.9077324383928644,1.0,0.875,1.0,0.75,0.29290797483202136,0.5009894105767781,0.5353993786991711,0.5438016030554919,0.9258269423028396,0.8631775230558691,0.7120687031020952,0.7063107692902637,0.1500293943861144,0.22329720056128122,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0007113321360625119,0.0007113321360625119,0.005085153649670235,0.005085153649670235,1.0,1.0,1.0,0.9077324383928644,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.75,0.0058224531598716845,0.012944962326963622,0.29696072041090377,0.5068015386671578
60,4,0,0.40425531914893614,0.36363636363636365,0.46808510638297873,0.2727272727272727,0.40425531914893614,0.09090909090909091,0.06382978723404255,0.18181818181818182,0.5319148936170213,0.45454545454545453,0.0,0.2727272727272727,0.9361702127659575,0.5454545454545454,1.0,0.25,0.8928571428571429,0.7142857142857143,0.9464285714285714,0.48214285714285715,0.8636363636363636,0.3333333333333333,0.22550286710805847,1.12531908053331,0.06474616881999758,2.099282194717293,0.33458776951781416,0.5687687295710345,0.9943609022556391,0.5357142857142857,0.9805752501879714,0.5730074185550448,0.9736842105263158,0.4375,0.9473684210526315,0.25,0.4345179017332821,3.7142641718460556,0.5124957031075741,0.3179434653338237,0.938280568195157,0.9767655555317627,0.7496125869789546,0.7647859920916924,0.16044517957644527,0.14996307255449096,0.5,0.08040840539481951,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0004288390355262113,0.0004288390355262113,0.003341663275072409,0.003341663275072409,1.0,1.0,0.9805752501879714,0.5730074185550448,1.0,1.0,0.9736842105263158,0.4375,1.0,1.0,0.9473684210526315,0.25,0.002914190983439609,0.42382317912909306,0.43613972954571933,3.7180924519037752
70,0,0,0.46808510638297873,0.5,0.5106382978723404,0.5,0.46808510638297873,0.25,0.0425531914893617,0.25,0.48936170212765956,0.25,0.0,0.25,0.9574468085106383,0.5,1.0,0.5,0.92,0.5,0.96,0.5,0.9166666666666666,0.5,0.17585819540093756,0.7231744954612692,0.07489704630029782,0.6689968335503013,0.2647040066095005,0.7773521573722372,0.9963636363636363,0.6388888888888888,1.0,0.6269765845238192,1.0,0.5000000000000001,1.0,0.16666666666666666,0.3891864836114136,1.7344718028565698,0.5317558104649961,0.4865013892559375,0.9284153841863482,0.8247785320796731,0.7557042696185952,0.7397527479408831,0.13286852610947686,0.050720601769595336,0.5,0.3307536752335985,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0005666759088500549,0.0005666759088500549,0.0036951178723708834,0.0036951178723708834,1.0,1.0,1.0,0.6269765845238192,1.0,1.0,1.0,0.5000000000000001,1.0,1.0,1.0,0.16666666666666666,0.00444055207081783,0.06574851665587417,0.39200327277157093,1.7409481908188889
